Customer_ID,Age,Gender,Item_Purchased,Purchase_Amount (USD),Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases
648,34,Male,Jacket,43,Michigan,L,Gold,Winter,2.7,No,Free Shipping,No,No,23,Bank Transfer,Annually
649,46,Male,Jeans,23,Kentucky,L,Blue,Spring,3.8,No,Standard,No,No,39,Debit Card,Bi-Weekly
650,63,Male,Pants,28,Alabama,M,Cyan,Fall,3.4,No,Express,No,No,22,PayPal,Monthly
651,30,Male,Hoodie,45,Arkansas,M,Gold,Winter,2.7,No,Free Shipping,No,No,49,Cash,Every 3 Months
652,35,Male,Hoodie,38,Georgia,M,Gold,Winter,2.9,No,2-Day Shipping,No,No,9,Credit Card,Every 3 Months
653,59,Male,Pants,49,Louisiana,M,White,Summer,4.5,No,Standard,No,No,41,Credit Card,Quarterly
654,59,Male,Shirt,32,New York,M,Gray,Summer,2.6,No,Store Pickup,No,No,2,PayPal,Monthly
655,54,Male,T-shirt,37,Connecticut,L,Brown,Winter,3.1,No,Next Day Air,No,No,39,PayPal,Bi-Weekly
656,50,Male,Hoodie,56,Maine,M,Pink,Winter,4.9,No,Express,No,No,37,Cash,Monthly
657,39,Male,Shorts,67,Nevada,M,Gray,Winter,2.7,No,Store Pickup,No,No,47,Cash,Quarterly
658,57,Male,Jeans,72,Massachusetts,L,Red,Summer,3.3,No,2-Day Shipping,No,No,40,Credit Card,Annually
659,52,Male,Shorts,30,Michigan,L,Pink,Spring,3.9,No,Standard,No,No,11,Credit Card,Weekly
660,40,Male,Pants,51,West Virginia,S,Cyan,Summer,4.6,No,Express,No,No,50,Debit Card,Monthly
661,67,Male,Sweater,90,Indiana,M,White,Fall,4.9,No,Express,No,No,25,Debit Card,Quarterly
662,67,Male,Jacket,95,Indiana,XL,Purple,Winter,3.7,No,Express,No,No,5,Credit Card,Fortnightly
663,67,Male,Shirt,70,Minnesota,S,Blue,Spring,4.2,No,Standard,No,No,25,Credit Card,Weekly
664,53,Male,Jacket,77,Illinois,L,Turquoise,Fall,2.9,No,Express,No,No,4,Cash,Quarterly
665,49,Male,Jeans,98,Tennessee,L,Blue,Spring,2.8,No,Store Pickup,No,No,38,Debit Card,Fortnightly
666,46,Male,Pants,79,Virginia,M,Gold,Winter,3.9,No,Free Shipping,No,No,26,Bank Transfer,Weekly
667,33,Male,Hoodie,98,New Jersey,L,Gold,Winter,4.9,No,2-Day Shipping,No,No,28,Venmo,Monthly
668,20,Male,Pants,45,Vermont,M,Orange,Fall,3.4,No,2-Day Shipping,No,No,19,Cash,Quarterly
669,31,Male,Shirt,65,New York,M,Red,Summer,2.7,No,Express,No,No,19,PayPal,Every 3 Months
670,26,Male,Shirt,25,Virginia,M,Silver,Summer,3.2,No,2-Day Shipping,No,No,8,PayPal,Quarterly
671,24,Male,Sweater,21,Texas,M,Maroon,Summer,4.4,No,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly
672,48,Male,Jeans,53,Nevada,L,Green,Fall,3.2,No,Store Pickup,No,No,5,Cash,Fortnightly
673,31,Male,Shirt,68,Idaho,S,Red,Winter,4.7,No,Store Pickup,No,No,23,Cash,Fortnightly
674,41,Male,Sweater,23,Pennsylvania,M,Beige,Winter,4.8,No,Next Day Air,No,No,26,Cash,Quarterly
675,42,Male,Shirt,29,Delaware,M,Turquoise,Summer,3,No,Express,No,No,43,Debit Card,Fortnightly
676,57,Male,Jeans,55,Illinois,L,Olive,Summer,3.6,No,Express,No,No,33,Venmo,Annually
677,61,Male,Shorts,30,Alabama,M,Peach,Spring,2.9,No,Store Pickup,No,No,27,PayPal,Monthly
678,53,Male,T-shirt,70,Oklahoma,S,Yellow,Summer,4.1,No,Express,No,No,43,Bank Transfer,Weekly
679,35,Male,T-shirt,51,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,No,31,Debit Card,Bi-Weekly
680,66,Male,Jacket,32,New York,S,Lavender,Winter,3.2,No,Next Day Air,No,No,14,PayPal,Bi-Weekly
681,49,Male,Jeans,68,Missouri,L,Orange,Spring,3,No,Free Shipping,No,No,17,PayPal,Fortnightly
682,39,Male,Pants,32,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,No,No,30,Cash,Every 3 Months
683,65,Male,T-shirt,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,No,14,Credit Card,Monthly
684,65,Male,Sweater,56,New Jersey,XL,Gold,Spring,2.9,No,Express,No,No,14,PayPal,Annually
685,29,Male,Shirt,98,Washington,M,Brown,Winter,3.3,No,Store Pickup,No,No,17,Bank Transfer,Quarterly
686,56,Male,Shorts,50,California,XL,Beige,Spring,3.7,No,Express,No,No,50,PayPal,Weekly
687,32,Male,Sweater,70,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,No,No,22,Debit Card,Annually
688,61,Male,Shorts,86,Indiana,M,Cyan,Fall,2.9,No,Standard,No,No,32,Cash,Monthly
689,60,Male,Pants,21,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,No,23,Cash,Fortnightly
690,36,Male,T-shirt,82,Texas,M,Indigo,Fall,3.4,No,Free Shipping,No,No,3,Debit Card,Quarterly
691,69,Male,Jacket,100,South Carolina,S,Yellow,Fall,4.8,No,Store Pickup,No,No,37,PayPal,Quarterly
692,46,Male,Sweater,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,No,49,Debit Card,Monthly
693,32,Male,Jeans,24,Montana,L,Violet,Summer,3.1,No,Next Day Air,No,No,16,PayPal,Quarterly
694,41,Male,Jeans,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,No,No,28,Venmo,Every 3 Months
695,69,Male,Jeans,49,New York,M,Teal,Fall,4.6,No,Free Shipping,No,No,38,Debit Card,Weekly
696,37,Male,Jacket,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,No,No,41,Credit Card,Every 3 Months
697,26,Male,Jeans,97,Washington,XL,Beige,Fall,3,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
698,36,Male,Hoodie,63,New Mexico,M,Gray,Fall,4,No,Store Pickup,No,No,1,Bank Transfer,Fortnightly
699,49,Male,T-shirt,28,Louisiana,M,White,Summer,3.3,No,2-Day Shipping,No,No,20,Venmo,Quarterly
700,31,Male,T-shirt,78,Oklahoma,L,Green,Summer,2.9,No,Express,No,No,50,PayPal,Annually
701,68,Male,Sweater,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,No,36,Cash,Fortnightly
702,49,Male,Shirt,23,Oregon,M,Blue,Winter,3.6,No,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly
703,30,Male,Pants,86,Indiana,S,Red,Summer,3.7,No,Store Pickup,No,No,21,Venmo,Weekly
704,46,Male,Pants,75,Delaware,M,Black,Winter,3.3,No,Standard,No,No,35,PayPal,Quarterly
705,54,Male,Hoodie,46,North Dakota,XL,Beige,Winter,4.2,No,Express,No,No,4,Credit Card,Quarterly
706,37,Male,Shirt,51,Vermont,M,Magenta,Winter,2.9,No,Standard,No,No,12,Debit Card,Annually
707,67,Male,Jacket,23,Kansas,M,Teal,Summer,2.9,No,Express,No,No,50,Debit Card,Bi-Weekly
708,32,Male,Jacket,36,Virginia,L,Teal,Fall,4,No,Express,No,No,42,Debit Card,Weekly
709,19,Male,Shorts,52,Montana,M,Red,Fall,3.6,No,Express,No,No,9,Bank Transfer,Fortnightly
710,67,Male,Sweater,42,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,No,No,36,Venmo,Quarterly
711,19,Male,T-shirt,45,Nebraska,XL,Turquoise,Winter,4.6,No,2-Day Shipping,No,No,19,PayPal,Bi-Weekly
712,57,Male,Shirt,40,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,No,No,12,Cash,Weekly
713,70,Male,Jeans,58,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,No,No,18,Venmo,Monthly
714,38,Male,Shorts,48,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly
715,35,Male,Shirt,94,Kentucky,M,Violet,Fall,4.2,No,Free Shipping,No,No,31,PayPal,Annually
716,18,Male,Shirt,58,Louisiana,M,Peach,Fall,3,No,Free Shipping,No,No,34,Cash,Annually
717,60,Male,Shorts,48,Oregon,S,Black,Summer,2.7,No,Free Shipping,No,No,32,PayPal,Weekly
718,29,Male,Pants,55,Idaho,M,Turquoise,Summer,4.2,No,Express,No,No,42,Credit Card,Every 3 Months
719,31,Male,Jacket,88,New Jersey,S,Purple,Spring,3.5,No,Express,No,No,50,Credit Card,Bi-Weekly
720,40,Male,Sweater,32,South Carolina,M,Turquoise,Fall,4,No,Next Day Air,No,No,37,Venmo,Every 3 Months
721,39,Male,Shorts,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly
722,30,Male,Shorts,37,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,No,No,2,Cash,Monthly
723,40,Male,Shorts,32,North Carolina,M,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months
724,27,Male,Shirt,78,California,L,Turquoise,Spring,5,No,Express,No,No,8,PayPal,Monthly
725,58,Male,Jeans,62,New York,M,Brown,Fall,3.7,No,Next Day Air,No,No,2,Cash,Monthly
726,39,Male,Pants,25,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,No,10,Venmo,Annually
727,20,Male,Jeans,41,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,No,6,Debit Card,Monthly
728,46,Male,Sweater,68,North Dakota,XL,Red,Fall,2.7,No,Express,No,No,27,PayPal,Weekly
729,50,Male,Sweater,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,No,45,Debit Card,Every 3 Months
730,59,Male,Pants,77,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly
731,41,Male,Pants,36,Vermont,XL,Silver,Winter,4,No,Store Pickup,No,No,15,Venmo,Bi-Weekly
732,25,Male,Shorts,88,Kansas,XL,White,Fall,3,No,Free Shipping,No,No,34,Credit Card,Annually
733,32,Male,Pants,66,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly
734,22,Male,Shirt,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash,Annually
735,70,Male,Pants,97,Minnesota,M,Silver,Fall,3.9,No,Express,No,No,50,Venmo,Monthly
736,34,Male,Jacket,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,No,1,Credit Card,Weekly
737,23,Male,T-shirt,88,Louisiana,M,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly
738,18,Male,Jacket,77,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly
739,56,Male,Shirt,21,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13,Debit Card,Annually
740,35,Male,Shorts,37,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,No,22,PayPal,Annually
741,49,Male,Jacket,96,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39,PayPal,Every 3 Months
742,63,Male,T-shirt,66,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,No,19,PayPal,Fortnightly
743,62,Male,Hoodie,31,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,No,No,22,PayPal,Monthly
744,24,Male,T-shirt,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
745,60,Male,Jeans,96,Florida,XL,Beige,Spring,3.3,No,Free Shipping,No,No,24,Cash,Annually
746,66,Male,Sweater,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly
747,29,Male,Jacket,38,Maine,L,Charcoal,Spring,4,No,Standard,No,No,44,PayPal,Monthly
748,29,Male,Shorts,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,No,10,Debit Card,Weekly
749,31,Male,Jeans,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly
750,28,Male,Hoodie,27,Kansas,XL,Maroon,Summer,3,No,Store Pickup,No,No,41,Bank Transfer,Annually
751,70,Male,Shorts,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,No,47,Venmo,Weekly
752,43,Male,T-shirt,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly
753,37,Male,Sweater,68,Georgia,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months
754,37,Male,Pants,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually
755,26,Male,Hoodie,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly
756,19,Male,T-shirt,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
757,47,Male,Jacket,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly
758,69,Male,Hoodie,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
759,45,Male,Pants,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly
760,33,Male,Shirt,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months
761,25,Male,Shirt,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
762,56,Male,Jacket,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months
763,28,Male,T-shirt,32,New York,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
764,22,Male,Jacket,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
765,38,Male,Sweater,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
766,53,Male,Shirt,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
767,53,Male,Sweater,93,Texas,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
768,27,Male,Jeans,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly
769,24,Male,Sweater,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly
770,37,Male,Hoodie,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
771,39,Male,Sweater,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly
772,65,Male,Shirt,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly
773,42,Male,Shirt,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
774,40,Male,Jeans,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually
775,38,Male,Shirt,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly
776,65,Male,Jacket,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly
777,64,Male,Shorts,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly
778,28,Male,Shorts,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly
779,69,Male,Jeans,97,California,XL,Silver,Fall,5,No,Standard,No,No,5,Debit Card,Quarterly
780,52,Male,Shorts,38,Illinois,M,Beige,Summer,3,No,Express,No,No,11,Credit Card,Bi-Weekly
781,49,Male,Hoodie,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months
782,53,Male,Jacket,51,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly
783,69,Male,Shorts,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly
784,22,Male,Pants,69,Michigan,S,Indigo,Fall,4,No,Next Day Air,No,No,47,Cash,Every 3 Months
785,26,Male,Sweater,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months
786,41,Male,Jacket,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually
787,70,Male,Jacket,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months
788,27,Male,Jacket,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly
789,65,Male,T-shirt,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually
790,20,Male,Jacket,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42,Cash,Quarterly
791,34,Male,Hoodie,73,Alabama,S,Olive,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months
792,59,Male,Jacket,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly
793,54,Male,T-shirt,73,Oregon,M,Blue,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly
794,52,Male,T-shirt,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly
795,32,Male,Jeans,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,No,30,Venmo,Weekly
796,38,Male,Shirt,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly
797,59,Male,Pants,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly
798,68,Male,T-shirt,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly
799,68,Male,Shirt,67,New York,L,Purple,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months
800,21,Male,Sweater,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually
801,59,Male,Jeans,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly
802,66,Male,T-shirt,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly
803,58,Male,Jeans,36,Maine,S,Lavender,Winter,4,No,Store Pickup,No,No,28,Credit Card,Annually
804,68,Male,Pants,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly
805,47,Male,Jacket,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly
806,32,Male,Shorts,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37,Cash,Annually
807,27,Male,Shorts,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28,Credit Card,Annually
808,24,Male,Shirt,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually
809,23,Male,T-shirt,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
810,60,Male,Hoodie,97,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months
811,61,Male,Jeans,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly
812,52,Male,Hoodie,73,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly
813,49,Male,Shorts,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
814,56,Male,Shorts,94,Rhode Island,M,Turquoise,Winter,4,No,Store Pickup,No,No,31,Cash,Bi-Weekly
815,40,Male,Jacket,42,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly
816,46,Male,Shorts,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly
817,64,Male,Shirt,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually
818,40,Male,Jacket,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly
819,64,Male,Jacket,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months
820,39,Male,Sweater,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly
821,47,Male,Shorts,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly
822,19,Male,Pants,36,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months
823,46,Male,Pants,70,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,No,39,Venmo,Quarterly
824,47,Male,Jacket,97,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,16,Cash,Weekly
825,41,Male,Jacket,60,Virginia,M,Red,Fall,2.7,No,Standard,No,No,11,Debit Card,Every 3 Months
826,24,Male,Pants,74,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,23,Credit Card,Weekly
827,24,Male,T-shirt,88,Montana,XL,Magenta,Fall,3.1,No,Standard,No,No,4,Bank Transfer,Quarterly
828,70,Male,Shorts,23,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,17,PayPal,Fortnightly
829,49,Male,Hoodie,32,California,M,Silver,Fall,2.7,No,Express,No,No,24,PayPal,Fortnightly
830,32,Male,Hoodie,20,New York,L,Magenta,Spring,2.7,No,Free Shipping,No,No,22,Debit Card,Quarterly
831,57,Male,Shorts,62,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,No,27,Cash,Fortnightly
832,52,Male,T-shirt,98,Texas,XL,Green,Winter,4.3,No,Express,No,No,29,PayPal,Fortnightly
833,54,Male,T-shirt,90,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,No,1,Bank Transfer,Annually
834,53,Male,Shorts,96,Minnesota,M,Silver,Fall,4,No,Express,No,No,9,PayPal,Annually
835,20,Male,Hoodie,40,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,No,19,Debit Card,Quarterly
836,43,Male,Jeans,29,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,No,13,Bank Transfer,Quarterly
837,69,Male,Jeans,93,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,No,9,Cash,Weekly
838,52,Male,Pants,53,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,31,PayPal,Annually
839,40,Male,Jacket,61,New Mexico,S,Olive,Spring,3.3,No,Express,No,No,40,Cash,Quarterly
840,23,Male,Shorts,23,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Quarterly
841,36,Male,Pants,36,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,No,9,Bank Transfer,Every 3 Months
842,63,Male,Shirt,78,Louisiana,L,Black,Spring,3,No,Next Day Air,No,No,35,Credit Card,Monthly
843,47,Male,Sweater,54,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,No,6,Debit Card,Weekly
844,41,Male,Hoodie,93,Nevada,M,White,Spring,3.7,No,2-Day Shipping,No,No,32,Venmo,Fortnightly
845,42,Male,Jacket,68,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,No,48,Credit Card,Fortnightly
846,66,Male,Jeans,93,West Virginia,M,Violet,Spring,3.1,No,Express,No,No,25,Cash,Quarterly
847,33,Male,Jacket,99,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,No,4,Cash,Fortnightly
848,18,Male,Jacket,65,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,No,36,Bank Transfer,Fortnightly
849,49,Male,T-shirt,62,Arizona,M,Maroon,Fall,3.1,No,2-Day Shipping,No,No,6,Debit Card,Quarterly
850,31,Male,Shorts,97,Idaho,S,Maroon,Spring,4.8,No,Standard,No,No,29,Bank Transfer,Annually
851,68,Male,Pants,40,Connecticut,L,Indigo,Winter,3.9,No,Free Shipping,No,No,47,Credit Card,Weekly
852,50,Male,Jacket,46,Rhode Island,XL,Silver,Fall,4.2,No,Express,No,No,30,Credit Card,Every 3 Months
853,66,Male,Shirt,26,Missouri,L,Silver,Fall,3.6,No,Next Day Air,No,No,40,Bank Transfer,Quarterly
854,25,Male,Hoodie,51,Wyoming,M,Silver,Summer,3.8,No,Next Day Air,No,No,42,Credit Card,Bi-Weekly
855,59,Male,Hoodie,80,Colorado,XL,Peach,Spring,2.9,No,2-Day Shipping,No,No,34,PayPal,Fortnightly
856,41,Male,Jacket,40,Utah,S,Magenta,Winter,4.2,No,Store Pickup,No,No,6,Venmo,Annually
857,20,Male,Pants,23,Alabama,M,Magenta,Spring,3.7,No,Store Pickup,No,No,2,PayPal,Annually
858,22,Male,Shirt,34,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,No,35,Credit Card,Annually
859,25,Male,Pants,83,New Mexico,M,Turquoise,Spring,3.3,No,Standard,No,No,4,Bank Transfer,Every 3 Months
860,33,Male,T-shirt,56,New Mexico,S,Lavender,Summer,3.9,No,Next Day Air,No,No,4,Debit Card,Every 3 Months
861,51,Male,Pants,84,Illinois,M,Gray,Spring,3.9,No,Next Day Air,No,No,14,PayPal,Bi-Weekly
862,23,Female,Shorts,20,Maryland,L,Cyan,Summer,3.3,No,2-Day Shipping,No,No,46,Credit Card,Monthly
863,52,Female,Shorts,76,Indiana,L,Yellow,Winter,3.6,No,Express,No,No,29,Bank Transfer,Fortnightly
864,24,Female,Pants,85,South Carolina,L,Yellow,Spring,4.9,No,Express,No,No,44,Venmo,Annually
865,70,Female,T-shirt,71,Louisiana,L,Red,Winter,3.5,No,Store Pickup,No,No,4,Venmo,Weekly
866,67,Female,Hoodie,21,Nevada,M,Olive,Summer,2.6,No,2-Day Shipping,No,No,4,Cash,Monthly
867,24,Female,Shorts,38,Virginia,M,Peach,Winter,3.4,No,Free Shipping,No,No,38,Cash,Bi-Weekly
868,45,Female,Shorts,43,Connecticut,L,Olive,Spring,3.8,No,Next Day Air,No,No,6,PayPal,Every 3 Months
869,53,Female,Shorts,68,Montana,S,Yellow,Spring,3.8,No,Express,No,No,7,Debit Card,Quarterly
870,43,Female,Pants,25,Nebraska,L,Blue,Winter,3.3,No,2-Day Shipping,No,No,48,Cash,Monthly
871,42,Female,Jacket,52,Delaware,L,Red,Winter,3.2,No,Standard,No,No,36,Bank Transfer,Quarterly
872,55,Female,Hoodie,57,Virginia,M,Magenta,Summer,3.6,No,Store Pickup,No,No,34,Venmo,Quarterly
873,22,Female,T-shirt,68,California,XL,Olive,Winter,3.2,No,Standard,No,No,36,Cash,Weekly
874,49,Female,Sweater,30,Idaho,L,Silver,Summer,2.8,No,Store Pickup,No,No,18,Bank Transfer,Fortnightly
875,65,Female,Jacket,81,Washington,S,Turquoise,Spring,5,No,Store Pickup,No,No,1,Credit Card,Bi-Weekly
876,35,Female,Shirt,54,Illinois,S,Cyan,Winter,2.9,No,Standard,No,No,9,Credit Card,Bi-Weekly
877,69,Female,Jacket,51,Wisconsin,L,Purple,Summer,4.7,No,Standard,No,No,3,Bank Transfer,Fortnightly
878,37,Female,Jacket,95,North Dakota,L,Brown,Fall,4.6,No,Standard,No,No,7,Debit Card,Quarterly
879,53,Female,Sweater,45,Iowa,S,Olive,Winter,3.6,No,Store Pickup,No,No,16,Credit Card,Bi-Weekly
880,22,Female,Shorts,90,Virginia,M,Peach,Winter,4.9,No,Next Day Air,No,No,10,Venmo,Bi-Weekly
